Run,Current State,Current Step Number,Next State,Next Step Number
456,Proposing,3,Negotiating,4
456,Negotiating,4,Closing,5
456,Closing,5,Proposing,6
456,Proposing,6,Negotiating,7
456,Negotiating,7,Closing,8
456,Closing,8,Prospecting,9
456,Prospecting,9,Prospecting,10
456,Prospecting,10,Prospecting,11
456,Prospecting,11,Prospecting,12
456,Prospecting,12,Prospecting,13
456,Prospecting,13,Prospecting,14
456,Prospecting,14,Prospecting,15
456,Prospecting,15,Prospecting,16
456,Prospecting,16,Prospecting,17
456,Prospecting,17,Prospecting,18
456,Prospecting,18,Prospecting,19
456,Prospecting,19,Qualifying,20
456,Qualifying,20,Qualifying,21
456,Qualifying,21,Proposing,22
456,Proposing,22,Negotiating,23
456,Negotiating,23,Proposing,24
456,Proposing,24,Qualifying,25
456,Qualifying,25,Qualifying,26
456,Qualifying,26,Qualifying,27
456,Qualifying,27,Qualifying,28
456,Qualifying,28,Qualifying,29
456,Qualifying,29,Qualifying,30
456,Qualifying,30,Qualifying,31
456,Qualifying,31,Proposing,32
456,Proposing,32,Proposing,33
456,Proposing,33,Closing,34
456,Closing,34,Prospecting,35
456,Prospecting,35,Prospecting,36
456,Prospecting,36,Prospecting,37
456,Prospecting,37,Qualifying,38
456,Qualifying,38,Proposing,39
456,Proposing,39,Closing,40
456,Closing,40,Prospecting,41
456,Prospecting,41,Prospecting,42
456,Prospecting,42,Prospecting,43
456,Prospecting,43,Prospecting,44
456,Prospecting,44,Qualifying,45
456,Qualifying,45,Proposing,46
456,Proposing,46,Negotiating,47
456,Negotiating,47,Closing,48
456,Closing,48,Maintaining,49
457,Prospecting,1,Prospecting,2
457,Prospecting,2,Prospecting,3
457,Prospecting,3,Qualifying,4
457,Qualifying,4,Qualifying,5
457,Qualifying,5,Proposing,6
457,Proposing,6,Negotiating,7
457,Negotiating,7,Proposing,8
457,Proposing,8,Negotiating,9
457,Negotiating,9,Negotiating,10
457,Negotiating,10,Negotiating,11
457,Negotiating,11,Negotiating,12
457,Negotiating,12,Negotiating,13
457,Negotiating,13,Closing,14
457,Closing,14,Maintaining,15
458,Prospecting,1,Qualifying,2
458,Qualifying,2,Proposing,3
458,Proposing,3,Proposing,4
458,Proposing,4,Proposing,5
458,Proposing,5,Negotiating,6
458,Negotiating,6,Negotiating,7
458,Negotiating,7,Closing,8
458,Closing,8,Maintaining,9
459,Prospecting,1,Prospecting,2
459,Prospecting,2,Prospecting,3
459,Prospecting,3,Prospecting,4
459,Prospecting,4,Qualifying,5
459,Qualifying,5,Qualifying,6
459,Qualifying,6,Proposing,7
459,Proposing,7,Proposing,8
459,Proposing,8,Closing,9
459,Closing,9,Maintaining,10
460,Prospecting,1,Qualifying,2
460,Qualifying,2,Proposing,3
460,Proposing,3,Negotiating,4
460,Negotiating,4,Negotiating,5
460,Negotiating,5,Closing,6
460,Closing,6,Prospecting,7
460,Prospecting,7,Prospecting,8
460,Prospecting,8,Prospecting,9
460,Prospecting,9,Prospecting,10
460,Prospecting,10,Prospecting,11
460,Prospecting,11,Prospecting,12
460,Prospecting,12,Prospecting,13
460,Prospecting,13,Prospecting,14
460,Prospecting,14,Qualifying,15
460,Qualifying,15,Qualifying,16
460,Qualifying,16,Qualifying,17
460,Qualifying,17,Proposing,18
460,Proposing,18,Proposing,19
460,Proposing,19,Proposing,20
460,Proposing,20,Closing,21
460,Closing,21,Prospecting,22
460,Prospecting,22,Qualifying,23
460,Qualifying,23,Proposing,24
460,Proposing,24,Negotiating,25
460,Negotiating,25,Negotiating,26
460,Negotiating,26,Closing,27
460,Closing,27,Prospecting,28
460,Prospecting,28,Prospecting,29
460,Prospecting,29,Qualifying,30
460,Qualifying,30,Qualifying,31
460,Qualifying,31,Qualifying,32
460,Qualifying,32,Qualifying,33
460,Qualifying,33,Qualifying,34
460,Qualifying,34,Qualifying,35
460,Qualifying,35,Qualifying,36
460,Qualifying,36,Qualifying,37
460,Qualifying,37,Qualifying,38
460,Qualifying,38,Qualifying,39
460,Qualifying,39,Qualifying,40
460,Qualifying,40,Qualifying,41
460,Qualifying,41,Qualifying,42
460,Qualifying,42,Qualifying,43
460,Qualifying,43,Proposing,44
460,Proposing,44,Negotiating,45
460,Negotiating,45,Proposing,46
460,Proposing,46,Qualifying,47
460,Qualifying,47,Proposing,48
460,Proposing,48,Negotiating,49
460,Negotiating,49,Closing,50
460,Closing,50,Closing,51
460,Closing,51,Prospecting,52
460,Prospecting,52,Prospecting,53
460,Prospecting,53,Qualifying,54
460,Qualifying,54,Qualifying,55
460,Qualifying,55,Qualifying,56
460,Qualifying,56,Proposing,57
460,Proposing,57,Negotiating,58
460,Negotiating,58,Proposing,59
460,Proposing,59,Negotiating,60
460,Negotiating,60,Closing,61
460,Closing,61,Prospecting,62
460,Prospecting,62,Prospecting,63
460,Prospecting,63,Prospecting,64
460,Prospecting,64,Prospecting,65
460,Prospecting,65,Prospecting,66
460,Prospecting,66,Prospecting,67
460,Prospecting,67,Qualifying,68
460,Qualifying,68,Qualifying,69
460,Qualifying,69,Qualifying,70
460,Qualifying,70,Proposing,71
460,Proposing,71,Negotiating,72
460,Negotiating,72,Negotiating,73
460,Negotiating,73,Closing,74
460,Closing,74,Maintaining,75
461,Prospecting,1,Qualifying,2
461,Qualifying,2,Proposing,3
461,Proposing,3,Closing,4
461,Closing,4,Maintaining,5
462,Prospecting,1,Prospecting,2
462,Prospecting,2,Qualifying,3
462,Qualifying,3,Qualifying,4
462,Qualifying,4,Proposing,5
462,Proposing,5,Proposing,6
462,Proposing,6,Negotiating,7
462,Negotiating,7,Negotiating,8
462,Negotiating,8,Closing,9
462,Closing,9,Closing,10
462,Closing,10,Maintaining,11
463,Prospecting,1,Prospecting,2
463,Prospecting,2,Prospecting,3
463,Prospecting,3,Qualifying,4
463,Qualifying,4,Proposing,5
463,Proposing,5,Proposing,6
463,Proposing,6,Qualifying,7
463,Qualifying,7,Qualifying,8
463,Qualifying,8,Qualifying,9
463,Qualifying,9,Proposing,10
463,Proposing,10,Qualifying,11
463,Qualifying,11,Qualifying,12
463,Qualifying,12,Proposing,13
463,Proposing,13,Closing,14
463,Closing,14,Maintaining,15
464,Prospecting,1,Prospecting,2
464,Prospecting,2,Prospecting,3
464,Prospecting,3,Qualifying,4
464,Qualifying,4,Proposing,5
464,Proposing,5,Negotiating,6
464,Negotiating,6,Negotiating,7
464,Negotiating,7,Negotiating,8
464,Negotiating,8,Closing,9
464,Closing,9,Prospecting,10
464,Prospecting,10,Prospecting,11
464,Prospecting,11,Qualifying,12
464,Qualifying,12,Qualifying,13
464,Qualifying,13,Proposing,14
464,Proposing,14,Negotiating,15
464,Negotiating,15,Proposing,16
464,Proposing,16,Closing,17
464,Closing,17,Maintaining,18
465,Prospecting,1,Qualifying,2
465,Qualifying,2,Proposing,3
465,Proposing,3,Negotiating,4
465,Negotiating,4,Closing,5
465,Closing,5,Closing,6
465,Closing,6,Maintaining,7
466,Prospecting,1,Prospecting,2
466,Prospecting,2,Prospecting,3
466,Prospecting,3,Prospecting,4
466,Prospecting,4,Qualifying,5
466,Qualifying,5,Proposing,6
466,Proposing,6,Negotiating,7
466,Negotiating,7,Negotiating,8
466,Negotiating,8,Negotiating,9
466,Negotiating,9,Negotiating,10
466,Negotiating,10,Proposing,11
466,Proposing,11,Closing,12
466,Closing,12,Maintaining,13
467,Prospecting,1,Prospecting,2
467,Prospecting,2,Prospecting,3
467,Prospecting,3,Qualifying,4
467,Qualifying,4,Qualifying,5
467,Qualifying,5,Qualifying,6
467,Qualifying,6,Qualifying,7
467,Qualifying,7,Qualifying,8
467,Qualifying,8,Qualifying,9
467,Qualifying,9,Proposing,10
467,Proposing,10,Closing,11
467,Closing,11,Maintaining,12
468,Prospecting,1,Qualifying,2
468,Qualifying,2,Qualifying,3
468,Qualifying,3,Qualifying,4
468,Qualifying,4,Qualifying,5
468,Qualifying,5,Proposing,6
468,Proposing,6,Negotiating,7
468,Negotiating,7,Negotiating,8
468,Negotiating,8,Closing,9
468,Closing,9,Prospecting,10
468,Prospecting,10,Qualifying,11
468,Qualifying,11,Qualifying,12
468,Qualifying,12,Qualifying,13
468,Qualifying,13,Qualifying,14
468,Qualifying,14,Qualifying,15
468,Qualifying,15,Qualifying,16
468,Qualifying,16,Proposing,17
468,Proposing,17,Proposing,18
468,Proposing,18,Closing,19
468,Closing,19,Maintaining,20
469,Prospecting,1,Qualifying,2
469,Qualifying,2,Proposing,3
469,Proposing,3,Proposing,4
469,Proposing,4,Negotiating,5
469,Negotiating,5,Negotiating,6
469,Negotiating,6,Negotiating,7
469,Negotiating,7,Negotiating,8
469,Negotiating,8,Closing,9
469,Closing,9,Maintaining,10
470,Prospecting,1,Qualifying,2
470,Qualifying,2,Qualifying,3
470,Qualifying,3,Qualifying,4
470,Qualifying,4,Qualifying,5
470,Qualifying,5,Qualifying,6
470,Qualifying,6,Proposing,7
470,Proposing,7,Negotiating,8
470,Negotiating,8,Closing,9
470,Closing,9,Maintaining,10
471,Prospecting,1,Qualifying,2
471,Qualifying,2,Qualifying,3
471,Qualifying,3,Qualifying,4
471,Qualifying,4,Qualifying,5
471,Qualifying,5,Proposing,6
471,Proposing,6,Proposing,7
471,Proposing,7,Negotiating,8
471,Negotiating,8,Negotiating,9
471,Negotiating,9,Negotiating,10
471,Negotiating,10,Closing,11
471,Closing,11,Closing,12
471,Closing,12,Closing,13
471,Closing,13,Maintaining,14
472,Prospecting,1,Prospecting,2
472,Prospecting,2,Prospecting,3
472,Prospecting,3,Prospecting,4
472,Prospecting,4,Prospecting,5
472,Prospecting,5,Prospecting,6
472,Prospecting,6,Prospecting,7
472,Prospecting,7,Qualifying,8
472,Qualifying,8,Proposing,9
472,Proposing,9,Qualifying,10
472,Qualifying,10,Qualifying,11
472,Qualifying,11,Qualifying,12
472,Qualifying,12,Qualifying,13
472,Qualifying,13,Qualifying,14
472,Qualifying,14,Proposing,15
472,Proposing,15,Negotiating,16
472,Negotiating,16,Closing,17
472,Closing,17,Maintaining,18
473,Prospecting,1,Qualifying,2
473,Qualifying,2,Proposing,3
473,Proposing,3,Proposing,4
473,Proposing,4,Negotiating,5
473,Negotiating,5,Closing,6
473,Closing,6,Prospecting,7
473,Prospecting,7,Qualifying,8
473,Qualifying,8,Qualifying,9
473,Qualifying,9,Proposing,10
473,Proposing,10,Negotiating,11
473,Negotiating,11,Negotiating,12
473,Negotiating,12,Proposing,13
473,Proposing,13,Proposing,14
473,Proposing,14,Proposing,15
473,Proposing,15,Negotiating,16
473,Negotiating,16,Closing,17
473,Closing,17,Maintaining,18
474,Prospecting,1,Qualifying,2
474,Qualifying,2,Qualifying,3
474,Qualifying,3,Qualifying,4
474,Qualifying,4,Qualifying,5
474,Qualifying,5,Proposing,6
474,Proposing,6,Negotiating,7
474,Negotiating,7,Closing,8
474,Closing,8,Prospecting,9
474,Prospecting,9,Prospecting,10
474,Prospecting,10,Prospecting,11
474,Prospecting,11,Prospecting,12
474,Prospecting,12,Prospecting,13
474,Prospecting,13,Prospecting,14
474,Prospecting,14,Qualifying,15
474,Qualifying,15,Qualifying,16
474,Qualifying,16,Qualifying,17
474,Qualifying,17,Qualifying,18
474,Qualifying,18,Qualifying,19
474,Qualifying,19,Proposing,20
474,Proposing,20,Proposing,21
474,Proposing,21,Qualifying,22
474,Qualifying,22,Proposing,23
474,Proposing,23,Proposing,24
474,Proposing,24,Closing,25
474,Closing,25,Proposing,26
474,Proposing,26,Negotiating,27
474,Negotiating,27,Proposing,28
474,Proposing,28,Negotiating,29
474,Negotiating,29,Negotiating,30
474,Negotiating,30,Closing,31
474,Closing,31,Prospecting,32
474,Prospecting,32,Prospecting,33
474,Prospecting,33,Prospecting,34
474,Prospecting,34,Prospecting,35
474,Prospecting,35,Qualifying,36
474,Qualifying,36,Qualifying,37
474,Qualifying,37,Proposing,38
474,Proposing,38,Negotiating,39
474,Negotiating,39,Negotiating,40
474,Negotiating,40,Proposing,41
474,Proposing,41,Closing,42
474,Closing,42,Prospecting,43
474,Prospecting,43,Prospecting,44
474,Prospecting,44,Qualifying,45
474,Qualifying,45,Proposing,46
474,Proposing,46,Negotiating,47
474,Negotiating,47,Closing,48
474,Closing,48,Closing,49
474,Closing,49,Maintaining,50
475,Prospecting,1,Prospecting,2
475,Prospecting,2,Prospecting,3
475,Prospecting,3,Prospecting,4
475,Prospecting,4,Qualifying,5
475,Qualifying,5,Proposing,6
475,Proposing,6,Closing,7
475,Closing,7,Prospecting,8
475,Prospecting,8,Qualifying,9
475,Qualifying,9,Qualifying,10
475,Qualifying,10,Proposing,11
475,Proposing,11,Negotiating,12
475,Negotiating,12,Negotiating,13
475,Negotiating,13,Negotiating,14
475,Negotiating,14,Negotiating,15
475,Negotiating,15,Closing,16
475,Closing,16,Maintaining,17
476,Prospecting,1,Prospecting,2
476,Prospecting,2,Qualifying,3
476,Qualifying,3,Qualifying,4
476,Qualifying,4,Qualifying,5
476,Qualifying,5,Proposing,6
476,Proposing,6,Negotiating,7
476,Negotiating,7,Proposing,8
476,Proposing,8,Closing,9
476,Closing,9,Maintaining,10
477,Prospecting,1,Prospecting,2
477,Prospecting,2,Prospecting,3
477,Prospecting,3,Qualifying,4
477,Qualifying,4,Qualifying,5
477,Qualifying,5,Qualifying,6
477,Qualifying,6,Qualifying,7
477,Qualifying,7,Qualifying,8
477,Qualifying,8,Qualifying,9
477,Qualifying,9,Proposing,10
477,Proposing,10,Proposing,11
477,Proposing,11,Closing,12
477,Closing,12,Closing,13
477,Closing,13,Prospecting,14
477,Prospecting,14,Prospecting,15
477,Prospecting,15,Qualifying,16
477,Qualifying,16,Qualifying,17
477,Qualifying,17,Proposing,18
477,Proposing,18,Closing,19
477,Closing,19,Prospecting,20
477,Prospecting,20,Prospecting,21
477,Prospecting,21,Prospecting,22
477,Prospecting,22,Prospecting,23
477,Prospecting,23,Prospecting,24
477,Prospecting,24,Prospecting,25
477,Prospecting,25,Qualifying,26
477,Qualifying,26,Qualifying,27
477,Qualifying,27,Qualifying,28
477,Qualifying,28,Proposing,29
477,Proposing,29,Closing,30
477,Closing,30,Closing,31
477,Closing,31,Maintaining,32
478,Prospecting,1,Qualifying,2
478,Qualifying,2,Proposing,3
478,Proposing,3,Proposing,4
478,Proposing,4,Negotiating,5
478,Negotiating,5,Negotiating,6
478,Negotiating,6,Proposing,7
478,Proposing,7,Qualifying,8
478,Qualifying,8,Qualifying,9
478,Qualifying,9,Qualifying,10
478,Qualifying,10,Proposing,11
478,Proposing,11,Negotiating,12
478,Negotiating,12,Negotiating,13
478,Negotiating,13,Negotiating,14
478,Negotiating,14,Closing,15
478,Closing,15,Maintaining,16
479,Prospecting,1,Prospecting,2
479,Prospecting,2,Prospecting,3
479,Prospecting,3,Prospecting,4
479,Prospecting,4,Prospecting,5
479,Prospecting,5,Prospecting,6
479,Prospecting,6,Qualifying,7
479,Qualifying,7,Proposing,8
479,Proposing,8,Negotiating,9
479,Negotiating,9,Proposing,10
479,Proposing,10,Qualifying,11
479,Qualifying,11,Qualifying,12
479,Qualifying,12,Proposing,13
479,Proposing,13,Proposing,14
479,Proposing,14,Closing,15
479,Closing,15,Maintaining,16
480,Prospecting,1,Prospecting,2
480,Prospecting,2,Prospecting,3
480,Prospecting,3,Qualifying,4
480,Qualifying,4,Proposing,5
480,Proposing,5,Proposing,6
480,Proposing,6,Negotiating,7
480,Negotiating,7,Proposing,8
480,Proposing,8,Negotiating,9
480,Negotiating,9,Closing,10
480,Closing,10,Prospecting,11
480,Prospecting,11,Prospecting,12
480,Prospecting,12,Qualifying,13
480,Qualifying,13,Qualifying,14
480,Qualifying,14,Qualifying,15
480,Qualifying,15,Qualifying,16
480,Qualifying,16,Proposing,17
480,Proposing,17,Closing,18
480,Closing,18,Closing,19
480,Closing,19,Closing,20
480,Closing,20,Maintaining,21
481,Prospecting,1,Qualifying,2
481,Qualifying,2,Proposing,3
481,Proposing,3,Closing,4
481,Closing,4,Prospecting,5
481,Prospecting,5,Qualifying,6
481,Qualifying,6,Proposing,7
481,Proposing,7,Qualifying,8
481,Qualifying,8,Qualifying,9
481,Qualifying,9,Proposing,10
481,Proposing,10,Negotiating,11
481,Negotiating,11,Closing,12
481,Closing,12,Maintaining,13
482,Prospecting,1,Prospecting,2
482,Prospecting,2,Qualifying,3
482,Qualifying,3,Qualifying,4
482,Qualifying,4,Qualifying,5
482,Qualifying,5,Qualifying,6
482,Qualifying,6,Proposing,7
482,Proposing,7,Negotiating,8
482,Negotiating,8,Negotiating,9
482,Negotiating,9,Negotiating,10
482,Negotiating,10,Closing,11
482,Closing,11,Maintaining,12
483,Prospecting,1,Prospecting,2
483,Prospecting,2,Prospecting,3
483,Prospecting,3,Prospecting,4
483,Prospecting,4,Qualifying,5
483,Qualifying,5,Proposing,6
483,Proposing,6,Negotiating,7
483,Negotiating,7,Negotiating,8
483,Negotiating,8,Closing,9
483,Closing,9,Closing,10
483,Closing,10,Maintaining,11
484,Prospecting,1,Qualifying,2
484,Qualifying,2,Qualifying,3
484,Qualifying,3,Proposing,4
484,Proposing,4,Proposing,5
484,Proposing,5,Negotiating,6
484,Negotiating,6,Proposing,7
484,Proposing,7,Closing,8
484,Closing,8,Maintaining,9
485,Prospecting,1,Prospecting,2
485,Prospecting,2,Qualifying,3
485,Qualifying,3,Qualifying,4
485,Qualifying,4,Qualifying,5
485,Qualifying,5,Qualifying,6
485,Qualifying,6,Proposing,7
485,Proposing,7,Negotiating,8
485,Negotiating,8,Negotiating,9
485,Negotiating,9,Negotiating,10
485,Negotiating,10,Proposing,11
485,Proposing,11,Qualifying,12
485,Qualifying,12,Qualifying,13
485,Qualifying,13,Qualifying,14
485,Qualifying,14,Qualifying,15
485,Qualifying,15,Qualifying,16
485,Qualifying,16,Proposing,17
485,Proposing,17,Proposing,18
485,Proposing,18,Proposing,19
485,Proposing,19,Closing,20
485,Closing,20,Closing,21
485,Closing,21,Closing,22
485,Closing,22,Maintaining,23
486,Prospecting,1,Qualifying,2
486,Qualifying,2,Qualifying,3
486,Qualifying,3,Qualifying,4
486,Qualifying,4,Qualifying,5
486,Qualifying,5,Qualifying,6
486,Qualifying,6,Qualifying,7
486,Qualifying,7,Qualifying,8
486,Qualifying,8,Proposing,9
486,Proposing,9,Negotiating,10
486,Negotiating,10,Negotiating,11
486,Negotiating,11,Proposing,12
486,Proposing,12,Closing,13
486,Closing,13,Maintaining,14
487,Prospecting,1,Prospecting,2
487,Prospecting,2,Prospecting,3
487,Prospecting,3,Prospecting,4
487,Prospecting,4,Prospecting,5
487,Prospecting,5,Prospecting,6
487,Prospecting,6,Prospecting,7
487,Prospecting,7,Qualifying,8
487,Qualifying,8,Qualifying,9
487,Qualifying,9,Qualifying,10
487,Qualifying,10,Qualifying,11
487,Qualifying,11,Proposing,12
487,Proposing,12,Negotiating,13
487,Negotiating,13,Negotiating,14
487,Negotiating,14,Closing,15
487,Closing,15,Maintaining,16
488,Prospecting,1,Qualifying,2
488,Qualifying,2,Qualifying,3
488,Qualifying,3,Proposing,4
488,Proposing,4,Qualifying,5
488,Qualifying,5,Qualifying,6
488,Qualifying,6,Proposing,7
488,Proposing,7,Closing,8
488,Closing,8,Closing,9
488,Closing,9,Maintaining,10
489,Prospecting,1,Prospecting,2
489,Prospecting,2,Prospecting,3
489,Prospecting,3,Prospecting,4
489,Prospecting,4,Prospecting,5
489,Prospecting,5,Qualifying,6
489,Qualifying,6,Proposing,7
489,Proposing,7,Negotiating,8
489,Negotiating,8,Closing,9
489,Closing,9,Maintaining,10
490,Prospecting,1,Qualifying,2
490,Qualifying,2,Qualifying,3
490,Qualifying,3,Qualifying,4
490,Qualifying,4,Proposing,5
490,Proposing,5,Proposing,6
490,Proposing,6,Closing,7
490,Closing,7,Maintaining,8
491,Prospecting,1,Prospecting,2
491,Prospecting,2,Qualifying,3
491,Qualifying,3,Qualifying,4
491,Qualifying,4,Proposing,5
491,Proposing,5,Proposing,6
491,Proposing,6,Closing,7
491,Closing,7,Proposing,8
491,Proposing,8,Qualifying,9
491,Qualifying,9,Qualifying,10
491,Qualifying,10,Qualifying,11
491,Qualifying,11,Proposing,12
491,Proposing,12,Negotiating,13
491,Negotiating,13,Negotiating,14
491,Negotiating,14,Proposing,15
491,Proposing,15,Negotiating,16
491,Negotiating,16,Proposing,17
491,Proposing,17,Proposing,18
491,Proposing,18,Proposing,19
491,Proposing,19,Negotiating,20
491,Negotiating,20,Negotiating,21
491,Negotiating,21,Negotiating,22
491,Negotiating,22,Proposing,23
491,Proposing,23,Closing,24
491,Closing,24,Prospecting,25
491,Prospecting,25,Prospecting,26
491,Prospecting,26,Prospecting,27
491,Prospecting,27,Prospecting,28
491,Prospecting,28,Prospecting,29
491,Prospecting,29,Qualifying,30
491,Qualifying,30,Qualifying,31
491,Qualifying,31,Qualifying,32
491,Qualifying,32,Proposing,33
491,Proposing,33,Negotiating,34
491,Negotiating,34,Proposing,35
491,Proposing,35,Negotiating,36
491,Negotiating,36,Negotiating,37
491,Negotiating,37,Closing,38
491,Closing,38,Maintaining,39
492,Prospecting,1,Prospecting,2
492,Prospecting,2,Prospecting,3
492,Prospecting,3,Prospecting,4
492,Prospecting,4,Qualifying,5
492,Qualifying,5,Qualifying,6
492,Qualifying,6,Qualifying,7
492,Qualifying,7,Proposing,8
492,Proposing,8,Closing,9
492,Closing,9,Maintaining,10
493,Prospecting,1,Prospecting,2
493,Prospecting,2,Prospecting,3
493,Prospecting,3,Qualifying,4
493,Qualifying,4,Proposing,5
493,Proposing,5,Closing,6
493,Closing,6,Closing,7
493,Closing,7,Maintaining,8
494,Prospecting,1,Prospecting,2
494,Prospecting,2,Prospecting,3
494,Prospecting,3,Qualifying,4
494,Qualifying,4,Proposing,5
494,Proposing,5,Closing,6
494,Closing,6,Maintaining,7
495,Prospecting,1,Prospecting,2
495,Prospecting,2,Qualifying,3
495,Qualifying,3,Proposing,4
495,Proposing,4,Negotiating,5
495,Negotiating,5,Negotiating,6
495,Negotiating,6,Negotiating,7
495,Negotiating,7,Negotiating,8
495,Negotiating,8,Negotiating,9
495,Negotiating,9,Proposing,10
495,Proposing,10,Proposing,11
495,Proposing,11,Qualifying,12
495,Qualifying,12,Proposing,13
495,Proposing,13,Proposing,14
